"rep","run","trial","bf_no_rvar","bf_rvar"
29,10,12,1.50367762866879e-29,55696811195.0924
29,10,13,1.5501161034384e-22,22860413.480588
29,10,14,9.01452869425717e-27,2.22869369106311e-05
29,10,15,2.23882542573594e-22,0.00670445621716336
29,10,16,5.63544985345185e-20,35.528875324029
29,10,17,4.59571556491666e-21,2182540043.45441
29,10,18,1.68274039372704e-21,1089860.92778157
29,10,19,3.16399423848094e-23,1.04706646773598
29,10,20,4.95048803998074e-22,1069412.90504753
30,10,1,1.03533735666466e-19,122.4609303885
30,10,2,4.45807270559314e-13,1668.97003028277
30,10,3,2.0910815988095e-20,0.158392531432508
30,10,4,2.12534921434699e-13,9072149.07162669
30,10,5,5.45882536797334e-12,3149482689326548480
30,10,6,2.76654676612952e-24,31875210.3652785
30,10,7,1.05599736295591e-22,629715.15364063
30,10,8,2.90916853155076e-19,35492703809.4913
30,10,9,1.92307597971218e-21,324813590354.82
30,10,10,8.17078340420659e-23,7.07899655270897
30,10,11,1.06215568199833e-17,3655.77663043392
30,10,12,1.31135019252098e-23,1.90812666548445
30,10,13,1.56058145795509e-17,0.123126718995629
30,10,14,3.64041510587494e-24,69.488562113229
30,10,15,1.53566731398584e-16,3.600333397531
30,10,16,5.37686210296877e-09,0.674784868031159
30,10,17,2.78624718629208e-17,93705.8207651154
30,10,18,3.68495672584682e-25,706272103.98397
30,10,19,4.49834040744104e-21,0.0379204921636875
30,10,20,8.56613625756605e-20,41.7354730180592
31,10,1,1.25817153851547e-25,0.0434489649092363
31,10,2,4.34319446062761e-19,7141.19586208989
31,10,3,9.21309245273651e-27,1.34216501694902e-08
31,10,4,8.93668455784262e-14,3.15311152945298e-05
31,10,5,6.13871540808101e-09,349690568.176701
31,10,6,1.35577214917061e-26,6814680.64152348
31,10,7,1.18120845373886e-20,34287.2063829996
31,10,8,1.60981956941493e-17,62.9664947524981
31,10,9,3.11804949842387e-19,271178781510.872
31,10,10,1.66414281335604e-18,1.4973177304365e-06
31,10,11,2.79667216563555e-20,290.76356998752
31,10,12,4.111184242158e-25,51.5989224133505
31,10,13,1.28094846448241e-17,8059026.52062511
31,10,14,1.30228957576246e-22,0.291205129793771
31,10,15,1.94988983914716e-19,3.68954696528903e-08
31,10,16,4.24876054841546e-19,5.36471061197105e-06
31,10,17,1.9471795458907e-20,50097671.8846621
31,10,18,5.15277520800285e-18,0.551886013344816
31,10,19,3.41063172357289e-31,0.000121491271388586
31,10,20,2.67590714544905e-24,2.16609431014404
32,10,1,1.11775600091572e-21,12169288.1363937
32,10,2,1.76196668685723e-17,1473.27973987588
32,10,3,1.01284648443197e-15,0.000344061276379515
32,10,4,1.10832903850562e-14,79.7357961823279
32,10,5,1.38016171659021e-15,82255958029711.1
32,10,6,3.44075879027134e-27,33678.116256289
32,10,7,2.03306109365054e-22,0.155895906757965
32,10,8,3.60132021853493e-18,54583.9008328111
32,10,9,3.60055607704681e-19,70074.871345254
32,10,10,5.58966482985469e-25,0.00273130338034849
32,10,11,2.92374169898211e-16,15.3000135878935
32,10,12,5.21661049728671e-23,0.224685764985215
32,10,13,1.92824815849962e-18,5.65745148469448e-05
32,10,14,9.22404551632798e-25,0.0520343948568626
32,10,15,5.45982698252682e-21,2.63104779670821e-06
32,10,16,6.91272492110323e-12,11.824353770017
32,10,17,2.55172917792354e-22,660691.186508173
32,10,18,4.11711808150978e-22,40.1007551182755
32,10,19,6.22580224285117e-21,0.000207723496591444
32,10,20,2.28708175147532e-23,94.741759021042
33,10,1,6.66505844152856e-24,11820355.7684836
33,10,2,4.34081603213783e-16,44.8450625993439
33,10,3,9.81252364002088e-23,83406.1311130863
33,10,4,1.22760848627991e-14,48.5435183560692
33,10,5,2.24829564113161e-10,106129193.610419
33,10,6,4.99689511758897e-28,1182348966.99746
33,10,7,3.65017959852529e-26,10838904232.4552
33,10,8,1.26968761083732e-13,2378025040.6884
33,10,9,3.83154831747725e-22,120052879.809539
33,10,10,1.91178084561347e-21,12.7025907517471
33,10,11,2.30089881921779e-16,382730951315.87
33,10,12,1.03332437160091e-22,16501.1682674662
33,10,13,3.17914747360223e-15,1088.90677854382
33,10,14,5.92944282709583e-24,1.27500075648528e-05
33,10,15,3.14550728161436e-14,0.590351853918621
33,10,16,1.67580208099929e-15,50151.8677045614
33,10,17,3.00474892666152e-17,379053804.77544
33,10,18,1.5151089166321e-21,15863058.6661915
33,10,19,3.14698662432463e-25,0.000395197331804072
33,10,20,1.61289961791497e-22,60551851.7264317
34,10,1,1.50389474239028e-27,0.0227684411153575
34,10,2,7.1061617424564e-20,8785.41906282426
34,10,3,1.0723571424218e-20,0.00386763348417034
34,10,4,1.32164186711777e-21,0.000775598924256212
34,10,5,4.96711968234853e-13,6199941565.27937
34,10,6,1.19443496866711e-24,15194936419.6849
34,10,7,5.4581222268816e-27,44.7466069070739
34,10,8,1.96024918039697e-22,355.667319456891
34,10,9,1.24181958268007e-25,9928.45907622038
34,10,10,8.41002342320632e-18,2.27240465370351e-06
34,10,11,3.22200256685689e-18,247087056.47493
34,10,12,9.0224552238967e-30,499712.985335579
34,10,13,1.74896749169377e-21,438.408461014266
34,10,14,4.89874080477494e-30,326.394054777483
34,10,15,1.46929849253257e-19,13.1595088376434
34,10,16,2.58177268388699e-18,0.000146918052859931
34,10,17,2.2156985544863e-23,27351826.5441829
34,10,18,1.32897925455578e-27,54409.9277506842
34,10,19,2.51630364724614e-27,0.101554645524222
34,10,20,5.65091123859102e-30,613569152013142
35,10,1,2.3315235495468e-20,0.000314432345545221
35,10,2,1.73185540128467e-13,293.137047100499
35,10,3,2.5086763707548e-22,0.000374882280414845
35,10,4,4.25869211418719e-16,0.000708527845705068
35,10,5,5.61559886598306e-11,7483138.66704292
35,10,6,4.09872184472111e-25,457662247.487741
35,10,7,2.87667642365485e-21,2501.34910157172
35,10,8,5.6122945340941e-23,685.346631167599
35,10,9,1.05187574233921e-18,108213.706494986
35,10,10,5.50843230075258e-19,6.71540367751567e-09
35,10,11,2.93674739330601e-14,5618863454.99511
35,10,12,3.3098987447108e-24,76255.4254808088
35,10,13,9.92588177450843e-20,0.0285612774399638
35,10,14,1.41839285359343e-23,0.400796839254553
35,10,15,2.76442111285771e-14,1.63466285767191
35,10,16,5.34313346524168e-13,2.74973182472389
35,10,17,3.46994888869728e-17,54222268.7536218
35,10,18,7.13889462000452e-26,1.08849072102258e-05
35,10,19,1.20182030621722e-23,0.00488890212604487
35,10,20,1.06317856643812e-21,150774.77845637
36,10,1,1.27743965895188e-22,0.0168402883277574
36,10,2,7.38635254534669e-20,355620.719414642
36,10,3,1.45119709765599e-26,9.24666011130626e-08
36,10,4,2.9121146394524e-14,0.000600315291041241
36,10,5,7.13188428505312e-11,3110808.4548696
36,10,6,2.79845454755742e-29,1612.46937226037
36,10,7,1.15735422764296e-24,301.797890937006
36,10,8,1.9529195028584e-20,106.391713888308
36,10,9,1.57857421898093e-21,15.0983226435984
36,10,10,1.05738865596599e-22,7.06762359180069e-11
36,10,11,7.07448278870225e-18,13.4913395619243
36,10,12,1.8480816110846e-20,102512.329667883
36,10,13,2.72850123318582e-20,2437.31173293219
36,10,14,9.75825754127999e-15,0.312680410531687
36,10,15,1.69277410530567e-17,1.02009583239373e-06
36,10,16,3.63342870140367e-18,3.73466005163829e-05
36,10,17,7.9977356028514e-20,8531471.40304004
36,10,18,4.71219577612685e-19,0.0383981921275693
36,10,19,7.94488243331279e-26,4.45775445006326e-05
36,10,20,9.27521526662102e-24,13501376.3704088
37,10,1,1.45544931254232e-18,0.0485194990988178
37,10,2,2.05301978361791e-14,4698.40007853989
37,10,3,6.53199207255339e-20,0.00235906182986866
37,10,4,4.36930746271097e-13,12.9068376474541
37,10,5,2.6481950679951e-10,25.0149137247488
37,10,6,2.87370327062134e-26,27309323.9818873
37,10,7,3.05497622346461e-23,1874.67193229283
37,10,8,1.1403339701327e-16,20733674.7425798
37,10,9,6.9289551923421e-22,1485.74971790987
37,10,10,8.46501425812385e-22,9.35435068538888e-05
37,10,11,1.78642527349941e-13,3425.55606546613
37,10,12,1.58158817514704e-22,2.86667702596567
37,10,13,1.65637326032566e-16,0.14219793104694
37,10,14,3.27410663011002e-22,625.041552379563
37,10,15,4.49898558637503e-15,0.00011415394523665
37,10,16,7.76645396034979e-15,0.025065175805539
37,10,17,8.64376999298585e-20,18445.3047183049
37,10,18,4.41840780249009e-23,1081.28637627572
37,10,19,1.19132245852612e-14,26009.6627287065
37,10,20,7.72400436797736e-15,0.640479158636437
38,10,1,1.00817792782994e-20,4.04375403752623
38,10,2,6.94623068764334e-18,6518.31296315211
38,10,3,4.32418961235339e-24,0.0318525481890935
38,10,4,2.60940406319951e-11,451.76500556394
38,10,5,1.35425546313121e-10,141662509241.296
38,10,6,3.06008996831805e-30,9125982231.72935
38,10,7,4.84567035824492e-22,360952.784637722
38,10,8,1.57073110188264e-19,51236944931.8411
38,10,9,2.99164171157439e-20,88203759.540695
38,10,10,4.04190364591852e-23,0.00133807685977805
38,10,11,5.47496136443685e-14,8924074.80911617
38,10,12,2.26108718907431e-25,3667421835.36106
38,10,13,5.0501474428583e-16,16602555.2020571
38,10,14,5.58969209318678e-26,0.0165776053007069
38,10,15,4.09564162287976e-21,0.00418974547333403
38,10,16,1.84995415588203e-18,0.333855390622317
38,10,17,7.81446825249086e-18,78135.7474303714
38,10,18,1.29934194455183e-22,38379120076.2295
38,10,19,2.46532239146587e-22,0.040611561958011
38,10,20,3.97518267564872e-17,76.9909681840272
39,10,1,1.07194051197357e-21,0.0391983697000338
39,10,2,1.76185512352915e-19,10580994.133447
39,10,3,3.9903563868947e-26,0.00036184238997473
39,10,4,2.90272639910816e-08,0.021937150343836
39,10,5,1.14638667183533e-11,22172820.0496837
39,10,6,2.50391171180424e-28,2581.25393774659
39,10,7,9.48292301231189e-23,0.67861516721792
39,10,8,1.82323194304424e-20,34.0712751496603
39,10,9,3.0734853985593e-19,43.5609513504466
39,10,10,8.65277839814249e-23,2.35915006075065e-08
39,10,11,6.70368504704289e-15,134.76345988038
39,10,12,7.7235438793484e-25,913138544627.714
39,10,13,2.0021276153318e-22,0.00346747106592201
39,10,14,1.78212438499417e-22,0.0207875784918381
39,10,15,6.02786804830526e-18,1.92698989051654e-06
39,10,16,3.62227159992402e-16,0.00383879787678015
39,10,17,5.95003496101665e-20,130572.619314864
39,10,18,1.29865302094853e-25,7.94064618472958
39,10,19,2.19562369317512e-21,1.79176535706437e-07
39,10,20,4.58849696092493e-20,4814.66596304189
40,10,1,1.44417003131263e-24,2.8571222181275
40,10,2,2.69516847097405e-19,61382401.971121
40,10,3,5.09932048113577e-27,0.00996629358213676
40,10,4,2.9657155598782e-18,810292.975908488
40,10,5,1.6619029566444e-16,2343888027.76774
40,10,6,2.92838568213171e-31,18867228258.5769
40,10,7,3.12159114085105e-23,3394812.36699311
40,10,8,2.25528748740072e-20,11196970.1612522
40,10,9,2.15445451656453e-21,43282191416.7413
40,10,10,1.35869717687895e-19,0.00207729936242442
40,10,11,2.39198359752655e-16,111589204987.344
40,10,12,9.5797478520894e-31,783.676834126158
40,10,13,1.68256810195051e-23,180809.162152665
40,10,14,3.27457683157002e-31,15696984.2333776
40,10,15,6.57107087973841e-21,0.0129006314899132
40,10,16,1.82463951963693e-16,0.204417554160853
40,10,17,8.48644889892727e-26,64618235503.7174
40,10,18,1.71475207740166e-21,233021299892343
40,10,19,1.36574604558661e-19,27973686.643862
40,10,20,1.5432425966423e-28,7203306.24958165
41,10,1,1.63165625444268e-22,0.00651251339092162
41,10,2,1.59751517815236e-17,38.4139545923409
41,10,3,6.18565131979844e-23,0.0122024044851289
41,10,4,4.05611007632422e-16,0.000123336773954475
41,10,5,1.350790605906e-13,40792315.8789013
41,10,6,1.5101413443626e-29,521986.039839649
41,10,7,1.0980122350925e-20,308.011870863086
41,10,8,2.35478145127782e-25,5988.4026494175
41,10,9,1.97896709285803e-23,818942.12427082
41,10,10,2.60601166196199e-16,3.3002780134363e-07
41,10,11,5.07750900032555e-19,2901119.27302618
41,10,12,9.08824100844727e-29,14.8621866003242
41,10,13,1.5024090005598e-21,493.053166326428
41,10,14,2.05472941859799e-32,2.57142515442737
41,10,15,2.74969323843047e-19,37.269883703583
41,10,16,5.27048183838836e-18,6.03216818029988e-05
41,10,17,1.46435629388007e-23,2200980.11756385
41,10,18,1.26012047267893e-23,152714.827986673
41,10,19,1.71360891615214e-26,0.00352161962121977
41,10,20,1.06732854630106e-27,1084378.65602207
42,10,1,4.06498278513358e-22,17.21278139458
42,10,2,9.99807863511328e-14,14728.0737960373
42,10,3,1.69265902355889e-23,0.000638668612816635
42,10,4,1.85443558006124e-13,23.2616723712599
42,10,5,2.884883307196e-12,0.300274078154775
42,10,6,2.39616688182117e-27,47217938612.2782
42,10,7,4.14330969719392e-18,2792.54253801858
42,10,8,4.20049184352345e-19,3759134.83101899
42,10,9,4.32060708120255e-24,381150481.214705
42,10,10,9.85814234925119e-23,0.00134370143335391
42,10,11,2.22684370340506e-11,1650252618.11756
42,10,12,2.48683560992883e-26,122903038.701241
42,10,13,3.0186721254761e-19,5489.97071214387
42,10,14,5.72023329709568e-27,857.90857414488
42,10,15,2.2008109942982e-13,0.0705621115257947
42,10,16,2.4198516875542e-13,10972.7541991451
42,10,17,4.05796235811249e-18,1198379.67790752
42,10,18,1.3117593846211e-22,371639.09105424
42,10,19,1.52230228363506e-17,45.6167686815463
42,10,20,4.07392750800492e-22,194962.577559248
43,10,1,2.51720306438155e-19,0.0234459411187778
43,10,2,6.93439668353504e-17,1.38204030453069
43,10,3,2.62502384743347e-22,0.0204395303857491
43,10,4,5.0802899277869e-13,841.972640198827
43,10,5,8.84295161079449e-08,41926.7387320504
43,10,6,1.58618308454084e-25,115450366.185288
43,10,7,7.78367837694172e-25,320705.190239211
43,10,8,4.85106590035831e-17,21.6437238410996
43,10,9,4.97297083958406e-15,155.249195383675
43,10,10,6.3493527132346e-22,7.41198003453029e-07
43,10,11,1.76865559205828e-13,180843.126495283
43,10,12,3.70949398980717e-18,77287.4024864953
43,10,13,3.89491675175231e-20,8.35358560852362e-05
43,10,14,2.35466250276161e-22,485.874573180438
43,10,15,4.28448625403865e-17,0.000295895624296341
43,10,16,5.60674668331271e-13,10.8470643308187
43,10,17,2.64441635285037e-16,685474.64559649
43,10,18,1.32713197730899e-21,0.000540275304031837
43,10,19,1.8741097564648e-20,0.0358779288413063
43,10,20,8.89427382487302e-17,0.202491005320129
44,10,1,1.66892351061143e-21,245.09821773938
44,10,2,2.0483021415198e-16,33200.4332800153
44,10,3,1.68611935642017e-24,0.0102223504100465
44,10,4,3.76395505749838e-18,57396.0991615158
44,10,5,1.44245362962626e-10,61983080896637.1
44,10,6,1.62755934775611e-29,1283664451.56012
44,10,7,9.47543674920012e-17,1641805.32945507
44,10,8,2.59964161651929e-19,271955902.548419
44,10,9,4.67622810260517e-16,44761323.8717828
44,10,10,1.91393437559264e-19,16.8751511415853
44,10,11,3.79954600021092e-16,42707101965344.3
44,10,12,1.16403349909388e-19,2544.37245102427
44,10,13,2.38921458169663e-17,1633486.66144004
44,10,14,1.1652986501363e-28,822.374734091488
44,10,15,8.4700397122355e-16,0.178242324620886
44,10,16,5.56320608622707e-15,2.35371443787543
44,10,17,1.21477554890924e-17,75609976.5386862
44,10,18,2.83415703747458e-25,25471548.3568301
44,10,19,9.04263279333141e-22,89.3031823671172
44,10,20,4.35991260925753e-20,574155418150.755
45,10,1,6.49907180019262e-22,0.0710411740813252
45,10,2,1.65519327761021e-13,128355.906446309
45,10,3,1.96945921101219e-20,15362.5713422452
45,10,4,1.1737960454169e-12,13246.927307682
45,10,5,1.50007718566451e-08,27319183492.4241
45,10,6,3.03530833518258e-25,71441350406.6781
45,10,7,1.04878542715137e-15,7732572.83751786
45,10,8,2.09376221316977e-20,4034955056.90837
45,10,9,5.10309198554714e-23,71135405872735488
45,10,10,2.97152037419716e-15,0.0933456694723635
45,10,11,5.25125734544204e-09,371735476490.11
45,10,12,3.52638562341415e-20,9180922825.85804
45,10,13,1.98832719121356e-18,625.161383713596
45,10,14,1.30090631186418e-26,0.370279316901585
45,10,15,1.36522573752219e-21,22215.3583685845
45,10,16,1.11837494190548e-16,159598.056862994
45,10,17,2.90447348519576e-18,799519803390.048
45,10,18,3.45428067579648e-24,201794164.800657
45,10,19,8.33746749288989e-19,36.5658604117113
45,10,20,1.69583804852447e-19,18467.0790581151
46,10,1,5.95528678594229e-27,1.18301691595905e-05
46,10,2,1.72136676729344e-18,384.606536360659
46,10,3,3.45069838353026e-22,0.0411619140458296
46,10,4,3.58578887784982e-13,0.32242759252546
46,10,5,1.39323039665479e-09,349663329700.604
46,10,6,4.27720670250438e-23,65471567.6049301
46,10,7,1.27870010004366e-19,162505.279500328
46,10,8,3.95003675967756e-19,7589.21055389713
46,10,9,5.3860223840381e-19,14105724459.1304
46,10,10,2.6506586536255e-18,1.15023091266678e-06
46,10,11,4.95776034460929e-19,14424.1890108398
46,10,12,1.69139812222358e-25,0.145630857189378
46,10,13,1.53533964544622e-19,253908.024259516
46,10,14,1.01788978949995e-21,0.566599805662194
46,10,15,5.254250511629e-18,0.00686455523310233
46,10,16,9.79200237867074e-19,5.26658456909797e-05
46,10,17,1.6069915793666e-21,2995.51587267262
46,10,18,4.46788156146392e-18,16874122.8940701
46,10,19,1.02167573046875e-29,0.000907223097857471
46,10,20,4.7876396820457e-26,0.00319743036147075
47,10,1,1.94287537406245e-23,2.18457166643803
47,10,2,2.67839720868598e-23,505674.784671467
47,10,3,1.20430009369458e-25,0.000395776392830909
47,10,4,7.61038477026646e-21,0.114067007022329
47,10,5,1.73920964325879e-13,15946.9582850841
47,10,6,7.13188224626736e-27,91889151.7046752
47,10,7,1.92190394017996e-23,5364.06064532848
47,10,8,2.1765951009947e-18,587260.366870817
47,10,9,1.60787067314129e-18,19.1350282269083
47,10,10,1.32920963049975e-18,0.000133958770366391
47,10,11,2.2870549544641e-15,1511975447.65342
47,10,12,8.63531768142318e-25,491227.850726368
47,10,13,3.68269115232212e-25,53103.2431710329
47,10,14,1.0065657934993e-24,193893.626761892
47,10,15,1.38093215686827e-17,0.000707802658943376
47,10,16,3.61484813562716e-18,0.0189285549883666
47,10,17,5.21313861899502e-22,1039766084.15146
47,10,18,1.16746506592033e-26,2934.74138459065
47,10,19,1.58893537904493e-19,0.015581746530235
47,10,20,1.98108720914177e-24,53777944067.8431
48,10,1,1.10839965132258e-18,15.8811786156977
48,10,2,2.86719023642831e-18,10.5047659133678
48,10,3,1.86432653049028e-22,14.66097009267
48,10,4,8.34164256173292e-15,0.0871656115802126
48,10,5,2.04682868002667e-12,116851.133108665
48,10,6,6.4045419900681e-27,10093782922.4868
48,10,7,1.28336207889765e-21,3533544.14207653
48,10,8,8.08944382139235e-19,964054385.92086
48,10,9,4.32154379348168e-19,5286819.47792038
48,10,10,1.76158704773322e-22,6.25759117002391e-05
48,10,11,4.77111388119079e-17,29733913.6589793
48,10,12,1.78703754917174e-23,35.9805054816544
48,10,13,5.18932882578526e-18,104.105008770073
48,10,14,1.47334999422452e-24,565.277625644042
48,10,15,3.33046375080329e-17,0.000148400861567566
48,10,16,6.07119279974802e-16,0.00315618938982307
48,10,17,1.5005831958842e-21,16852367.358874
48,10,18,1.41556378285145e-25,1116199756.14149
48,10,19,3.2161715237575e-19,1.99093031123946
48,10,20,1.55439524498857e-21,39137.521844871
49,10,1,3.59185197254004e-27,2.82278644225308e-05
49,10,2,3.28493214447305e-19,12742.1807249912
49,10,3,9.11694499933444e-21,3.37906759502709e-06
49,10,4,1.02944539908112e-14,0.123499780149745
49,10,5,1.20954478478017e-10,35416667113139.1
49,10,6,3.18181980415062e-32,11295.8453032752
49,10,7,3.52680690041188e-26,313.33541663688
49,10,8,8.9354618534842e-23,13.17331870858
49,10,9,1.19854493492855e-21,6.05424793698905
49,10,10,1.72125970094546e-15,0.000215674879105146
49,10,11,3.50337067958943e-20,136.60562043187
49,10,12,2.27393411856817e-27,152125.748621401
49,10,13,1.90518027979932e-15,0.058103754251613
49,10,14,5.9829055327772e-26,0.141601091412797
